id,new,title,description,summary,keywords,platforms,copying-policy,sha
undelete,,Undelete,"Stellt gelîschte Dateien wieder her.","Ermîglicht das Wiederherstellen gelîschter (aber wiederherstellbarer) Dateien aus einem FAT16/FAT32-Dateisystem.","undelete, unerase, recovery","DOS, FreeDOS","GNU General Public License, Version 2",3258e7d5f8fa7aca7178167494ec4fc888ce2fae6084b4ca779dca3a0960e7ae
unformat,,UNFORMAT,"Macht das Formatieren von HDs rÅckgÑngig.","Macht das versehentliche Formatieren eines DatentrÑgers/einer Partition rÅckgÑngig.","format, unformat, harddrive,","DOS, FreeDOS","GNU General Public License",1ff8a2f77ed349bb73221037ea0d79d60e4b69873d8399f5dd7037005a1e98d9
unrar,,UnRAR,"Ein RAR Extraktionsprogramm.","Ein RAR Extraktionsprogramm mit hoher Dekomprimierungsrate.","UnRAR, RAR, decompressor, archive, Archiv",DOS,"Freeware, see License.txt",38db894d9ac2c562b3679eaec32f3ad727828c090b2510050f5b9d5e3340e2e2
unrtf,,UnRTF,"Konvertiert RTF Dokumente in andere Formate..","Konvertiert Dokumente im RTF-Format in andere Formate (html, latex, txt, ?).",rtf,DOS,"GNU General Public License, Version 3",d9315cc66494a80a83b604608dfa4c298d479f18d09bfeaf47a86a46ed26d560
unzip,,UnZip,"Ein Dekompressionstool Ñhnlich PKUNZIP.","Ein Dekompressionstool Ñhnlich PKUNZIP.","FreeDOS, unzip, infozip, pkunzip","DOS, UNIX, MAC","Open Source, see License",00227e5b6f6b7d168973b1355ff74402d3785c89b68675fbd1c72dac2d436729
uptime,,uptime,"Zeigt die Uptime (Betriebszeit) an.","Zeigt die Uptime (Betriebszeit) an, sogar in DOSEMU. éhnlich dem UNIX-Tool 'uptime'.",uptime,"DOS, FreeDOS","Source Code Available (open)",b1d45ae900ba8a31e78b58a22c86e0c64b15727cb457970e2212e843c365bd84
uptimec,,"Uptime (Chamorro)","Zeigt die Systembetriebszeit an.","Meldet die Systembetriebszeit, indem es automatisch erkennt, wann es zum ersten Mal gestartet wurde. Es repliziert *NIX uptime, einen der grundlegenden UNIX-Befehle, mit dem Sie schnell bestÑtigen kînnen, wie lange Ihr System seit dem letzten Neustart oder Einschalten betriebsbereit war.",uptime,"DOS, FreeDOS","GNU Lesser General Public License, Version 3",2142e0f877e3ec69e6342ed2cbca2b74f6c8e462d03b241ca0d373d1ea9077b6
upx,,UPX,"AusfÅhrbarer High-Performance Packer.","UPX ist ein freier, portabler, erweiterbarer, leistungsstarker ausfÅhrbarer Packer fÅr verschiedene ausfÅhrbare Formate.","executable packer",DOS,"GNU General Public License, Version 2",332ec4efc0d378cf58b62e37d5414ba3842563e43c4ef07c9d56e637edb81bb4
urthwurm,,UrthWurm,"FÅhre einen Wurm durch 10 Hîhlenlevels.","FÅhre einen Wurm durch 10 Levels von Hîhlen (Remake von SFCave).","SFCave, Urthwurm",DOS,"Free w/Sources",271a398f5db429ac4fedd5b11a2b0dd06b44acae6524bcd74a39504545ffa2ec
usbdos,,USBDOS,"Sammlung von Treibern fÅr UHCI (USB).","Sammlung von DOS-Treibern fÅr UHCI USB Controller (USB 1.1, 12 Mbit/1.5 Mbit).","DOS, USB driver, keyboard, mouse, port, UHICI, OHCI, EHCI, XHCI",DOS,"Freeware, see documentation",0b0fb557a0950c7c7c6cf347579a9f52b69700d67715597276c2546018fa9af5
use_umbs,,USE!UMBS,"UMB Speicheranbieter (macht UMB verfÅgbar).","UMB Speicheranbieter (macht UMB verfÅgbar).","DOS, UMB",DOS,"Public Domain",1805a0713ecc906a0442e7061a381e0c7c9059d06fce515de1b3549441721b63
utf8tocp,,utf8tocp,"Konvertiert UTF-8-Dateien in CP-Dateien.","Konvertiert UTF-8-Textdateien in andere Codepages und zurÅck.","Codepage ,converter, Konvertierung",DOS,"Simplified (2-Clause) BSD License",83aee0255e5b24a50e36762ce1e5cc0d4d7c2ecea0669907aa622ac9551451ab
uucode,,code,"UU/XX kodieren / dekodieren.","UU/XX kodieren / dekodieren.","uuencode, uudecode ,xxencode, xxdecode","DOS (der C code ist Vanilla)",GPL,0000000000000000000000000000000000000000000000000000000000000000
v8power,,"V8Power Tools","Tools zum Verbessern von Batch-Dateien.","Eine Sammlung von Tools, die bei DOS-Batchdateien Verbesserungen fÅr die TextbenutzeroberflÑche und andere Verarbeitungsfunktionen bereitstellen kînnen (UPX komprimiert).","DOS, 16 bit, batch, vask, vchoice, vecho, vpause, vframe, vmath, vline, vprogres, veach",DOS,"GNU General Public License, Version 2",c1bd5fabf11721d4f0c66fbadc14bfeec0b5050cd45d6479897a973add55c507
val,,val,"Experimenteller Linker fÅr DOS.","Experimenteller Linker fÅr DOS. Unter einem Linker oder Binder (auch: 'Bindelader') versteht man ein Computerprogramm, das einzelne Programmmodule zu einem ausfÅhrbaren Programm zusammenstellt (verbindet).","FreeDOS, Compiler, Link",DOS,"Public Domain",0000000000000000000000000000000000000000000000000000000000000000
vertigo,,Vertigo,"Flugsimulator mit realitÑtsnahem Flugmodell.","Ein Flugsimulator, der sich darauf konzentriert, mîglich nah an der RealitÑt des Flugmodells zu sein.","games, flight simulator, Flugsimulator, Spiele","DOS, GNU/Linux, BeOS","GNU General Public License, Version 2",16b38c825a30494599d859184f45fc75115b804259abc3625667895862b8e8ed
vgapal,,VGAPAL,"VGA Text Modus-Farbpalettenutility.","VGA Text Modus-Farbpalettenutility.","DOS, 16 bit, VGA, colour, palette, Farbe",DOS,"MIT License",0f497e24fa325947797e6220a259add313fcd35f3329328a29fc3888f036bb25
vice,,VICE,"Commodore 8-bit Emulator.","Vielseitiger Commodore 8-bit Emulator, emuliert C64, C128, VIC20, PET, PLUS4 und CBM-II.","Commodore, Emulator, Emulation",DOS,"GNU General Public License, Version 2",5dcb9690a8168f9418014248da117922eb3fd8ef3ff2c8b20e70326e880cd0fa
vim,,"Vi IMproved (vim)","Verbesserte Version von 'vi'.","VIM ist eine verbesserte Version des Standard UNIX Editors 'vi'. Dies sind die Runtime Dateien fÅr VIM. [GPL kompatibel, aber es frÑgt, ob du Kinder in Uganda durch das ICCF unterstÅtzen willst). Der komplette Lizenztext kann in README.txt gelesen werden.Nur 32Bit DOS (7.1)","editor, vi, vim","*nix, Windows, Macintosh, DOS, andere","Source code available (open)",7397e5d2588cdedd1bde4a638d07ac7d566cac3033bdfd8480462cae7ff87daf
vitetris,,Vitetris,"Ein textbasierter Tetris Klon.","Ein textbasierter Tetris Klon.","games, Spiele, Tetris","DOS, GNU/Linux, Windows","Simplified (2-Clause) BSD License",555bdb21286b3289a857ea4feab58b09e89d6f4716308d6eee35914d2568b932
vmsmount,,VMSMOUNT,"Mountet von VMware freigegebene Ordner.","Ein DOS Redirektor fÅr das Mounten der von VMware freigegebenen Ordner. Damit kînnen Sie unter VMWare Daten vom Host an DOS ""durchreichen""",vmware,DOS,"GNU General Public License, Version 2",a2d115b9f9ea746e117e97211b6a6527b42680fc7022dc477016ffed357fa308
vncview,,"VNC Viewer 8086","VNC Viewer fÅr 8086+, basiert auf Xvncviewer.","VNC Viewer fÅr 8086+, basiert auf Xvncviewer.","VNC, 8086",DOS,"GNU General Public License, Version 2",a4b448e6042a403e1963212b878197a901ade2cc89b3c56a6cce74be35e211b5
wasm,,"Wolfware Asm","Ein Intel x86 kompatibler Assembler.","WASM ist ein Intel x86-kompatibler Assembler, der 16-Bit-DOS-Programme fÅr 386, 486, Pentium usw. erstellt. EnthÑlt Dokumentation und Beispielprogramme.","Wolfware, Assember, 386, 486, Pentium","PC (DOS)","MIT Lizenz",0000000000000000000000000000000000000000000000000000000000000000
watcomc,*,"Open Watcom C Compiler","Open Watcom C/C++ Compiler.","Open Watcom C/C++ Compiler.","Watcom, C, Compiler",DOS,"Sybase Open Watcom Public License, Version 1.0",f31d3394a5b8442649195538b089af069825e98ce96a3833849d3089c68bb2e2
watcomf,*,"Open Watcom Fortran Compiler","Open Watcom Fortran Compiler.","Open Watcom Fortran Compiler.","Watcom, Fortran, Compiler",DOS,"Sybase Open Watcom Public License, Version 1.0",3bbbc3208719462919793e49ec822114cfef2edffbdbe0f3453e98a87f8403b4
wattcp,,WATTCP,WATTCP,WATTCP,"FreeDOS, curl, networking, Netzwerk",FreeDOS,"Open Source",fbcbbabe832daef6781a97b82e826bd5d0ecdcc78807ab38f26faecc2a5c8c3d
wcd,,wcd,"Verzeichnis wechseln.","Wherever Change Directory (WCD) 16Bit Version fÅr DOS, ein Norton Change Directory (NCD) Klon mit neuen Features.","chdir, cd, change directory, fast, Verzeichnis","DOS, Windows, Unix","GNU General Public License, Version 2",1b610d69a58eaf041be3afc7408ee8fe6060afcbfaa4ec92c1dc6dd6dc8190c2
wde,,WDE,"Ein Disk-Editor.","WDE ist ein Disk-Editor.","Wde, Disk, Editor",DOS,"GNU General Public License, Version 2",746834698757f3f42be5c6f349add3b99eea49520956905f08e1b7f708a6f00e
welcome,,"Welcome to FreeDOS","Willkommen zu FreeDOS 1.3 Nachricht.","Die Willkommen zu FreeDOS 1.3 Nachricht, die am Ende des Bootvorgangs angezeigt wird.","welcome, boot message, autoexec, config, Willkommen",DOS,"GNU General Public License, Version 2",b8ce519688e4e29be6d0fbee704138d26751e4ad2ea9539dc9a52858c6ab252c
wget,,Wget,Nicht-interaktiver-Netzwerk-Downloader.,"Der Nicht-interaktive-Netzwerk-Downloader.","FreeDOS, wget",FreeDOS,"GNU General Public License, Version 3",3a0f7b047b938ba20650e9bb730db5ba55cac1fdc2086f9088f9d9ba93fe8441
which,,which,"Sucht nach exe Dateien in der PATH-Variablen.","Ein Dienstprogramm aus der UNIX-Welt, mit dem man ausfÅhrbare Dateien in Verzeichnissen finden kann, die in der Umgebungsvariablen PATH aufgefÅhrt sind. Volle Wildcard-UnterstÅtzung, relative Pfadnamen, optionale Dateidetails (Grî·e, Datum). Benutzerdefinierbare Programmerweiterungen, Codepage-korrekte Zeit-/Datumsformatierung. Neue DOS-Switchar-UnterstÅtzung.","DOS, extension, file, utility, find, locate, PATH, Erweiterung, Datei, Pfad","DOS, Compiler: Borland Turbo Pascal 7.0","GNU General Public License, Version 2",2f1387d0c92fe0de13c7ddaafae45adf6bd839736023717a9171dffad78fc5d7
whichfat,,WhichFAT,"FAT32 Kernel-Support- und FAT-Typ-Erkennung pro Laufwerk.","FAT32 Kernel-Support-Erkennung und FAT-Typ-Erkennung (FAT 12-32) pro Laufwerk.","FreeDOS, FAT, disk,",FreeDOS,"Public Domain",3ec09dfb702ee88bc04a2e2dbf2dbe95c2b38c2c7fd5875ce1ca02eabb9ef729
wing,,Wing,"Ein Space-Shooter Ñhnlich Galaga.","Ein Space-Shooter Ñhnlich Galaga.","Galaga, games, Spiele",DOS,"GNU General Public License, Version 2",06612642fed743ab8db7631cd0b9210c12e9921e62dbbeb576e5d69bd0e5dbad
wptail,,Whiptail,"Erstellt TUI Dialogfelder fÅr Eingaben.","Erstellt TUI Dialogfelder, Eingabemasken und liest Benutzereingaben unter Nutzung von libnewt. Benîtigt CWSDPMI).","Dialog, whiptail, newt, gpm","DOS, UNIX","GNU Library General Public License, Version 2",93a638d9e34c030e753f335c42cf6fee27d11e7607e527944ae08d13a21ced3d
ww1,,"Word Whiz Volume 1","Ein Textbasiertes Trivia Spiel.","Ein Textbasiertes Trivia Spiel.","games, Spiele",DOS,"GNU General Public License, Version 2",0bae1744bcc596912145f87776478641e351e3f60fc33d65f61257aeab60c4a0
xargon,,Xargon,"Spiel Ñhnlich Jill of the Jungle.","Ein seitlich scrollendes Plattformspiel Ñhnlich wie Jill of the Jungle.","games, Spiele",DOS,"Kiloblaster and Xargon Freeware License",5886e0659ef97dcd7767c587e9798a9d8df6c77629b5776cbeb30fd24aa69855
xcdrom,,XCDROM,"UDMA und nicht-UDMA DOS-CD-ROM Treiber.","Ein UDMA und nicht-UDMA CD-ROM Treiber fÅr DOS.","Ultra DMA, DOS, CD-ROM, CDROM, XCDROM","DOS (NASM)","Free no sources",c79a9e140898fa445b8f70ea8008793bec763dc7d0e65e1e8c4f60a921d204fb
xcopy,,XCopy,"Kopiert Dateien und  VerzeichnisbÑume.","Kopiert Dateien und ganze VerzeichnisbÑume.","FreeDOS, copy, xcopy, kitten, kopieren",DOS,"GNU General Public License, Version 2",f5c955341d5072997d094e3923813b7d7d944b9d809f9e649cff0d0ffe2c2338
xdel,,xDel,"Erweitertes Lîschen von Dateien.","Tool zum erweiterten Lîschen von Dateien. DR-DOS Ñhnlich.","xdel, del, deltree, delete",DOS,"GNU General Public License, Version 2",8b81c049165fe65d9e475e6e204a70019bc5ffa56585b2abf78e7880e4dd6e7c
xdma,,XDMA,"DOS-UDMA-Treiber fÅr max. 4 Festplatten.","UDMA-Treiber fÅr DOS: unterstÅtzt bis zu 4 Festplatten unbegrenzter Grî·e.","Ultra DMA, Ultra ATA, Bus Master, IDE, ATA, VDS, DMA, CHS, EDD, LBA, XMS","DOS (NASM)","Frei mit Quellcode",2811d5a1a57fcbcd9eb773fc3be3ac5438703a427621353bd1b642ced0299228
xfdisk,,Xfdisk,"Fdisk Ñhnliches Prog, erstellt/verwaltet Partitionen.","Xfdisk ist ein fdisk Ñhnliches Programm zum Erstellen und Verwalten von Partitionen.","Xfdisk, fdisk, partition, hard disk, hdd",DOS,"GNU General Public License, Version 2",cc489a09c590055f2dfa13d0219634c93c9f608c1d4b1d7076e347c3066d8841
xgrep,,XGREP,"UNIX-Ñhnliches grep, unterstÅtzt regulÑre AusdrÅcke.","Schnelles, UNIX-Ñhnliches grep mit UnterstÅtzung fÅr regulÑre AusdrÅcke.","FreeDOS, files, find, grep, search, text, unix-like, Dateien,","DOS (Arrowsoft Assembler, WarpLink)","Zero Clause BSD License",d48897d5519e143c70f5028f05b008bec1bcd526191230bda21b0c725abde944
xkeyb,,xkeyb,"Internationaler Tastaturtreiber.","Tastaturtreiber fÅr internationale UnterstÅtzung. EnthÑlt au·erdem KEYMAN, KLIB, LISTXDEF, SCANKBD.","keyb, keyboard, driver","DOS, FreeDOS","GNU General Public License, Version 2",73a7d5fc5fbaed3a2a20e4ba3ff1712301d20313124797b2e73efc6e28e69d3e
xmgr,,XMGR,"XMS-Manager, verwaltet bis zu 4 GB RAM.","Ein XMS-Manager, der bis zu 4 GB RAM verwaltet und V3.70+ UMBPCI unterstÅtzt.","driver, manager, ram, umb, xms, Treiber","DOS, MASM 5.1","Free w/sources",306abe1d5102d017500da6a8b2b358d67eec085f58631c5a693134045823b1c2
yapcbr,,"Yet Another PC Bridge","PC BrÅcke (verwandelt einen PC in einen Switch).","Diese BrÅcke gehîrt zur Klasse der selbstlernenden transparenten BrÅcken. Sie kînnen fÅr diese BrÅcke beliebige Ethernet-Karten (oder eine Mischung aus Karten verschiedener Hersteller) verwenden. Sie benîtigen lediglich die passenden Pakettreiber fÅr diese Karten. Pakettreiber fÅr die meisten Ethernet-Karten sind Public Domain und kînnen von crynwr.com bezogen werden. Diese BrÅcke kann mit einem PC oder AT (ein Diskettenlaufwerk reicht) mit MSDOS Version 3.0 oder hîher eingerichtet werden. Dies ist keine Spanning-Tree-Bridge und erkennt daher keine Schleifen in Netzwerkpfaden.",bridge,DOS,"GNU General Public License, Version 1",cbe11727c3edc9251dccb52e09dd170f5a8d3079d93ce5f94d1fe7a2e2dfc005
yasm,,Yasm,"Neufassung des NASM-Assemblers.","Yasm ist eine komplette Neufassung des NASM-Assemblers unter der 'neuen' BSD-Lizenz (einige Teile stehen unter anderen Lizenzen, siehe COPYING fÅr Details). Yasm unterstÅtzt derzeit die x86- und AMD64-BefehlssÑtze, akzeptiert NASM- und GAS-Assembler-Syntaxen, gibt BinÑr-, ELF32-, ELF64-, 32- und 64-Bit-Mach-O-, RDOFF2-, COFF-, Win32- und Win64-Objektformate aus und generiert Quell-Debugging-Informationen in STABS-, DWARF 2- und CodeView 8-Formate. Yasm kann leicht in Visual Studio 2005/2008 und 2010 integriert werden, um NASM- oder GAS-Syntaxcode in Win32- oder Win64-Objektdateien zu assemblieren.","NASM, asm, gas, yasm, assembler, assembly, DJGPP, Visual Studio",DOS,"Simplified (2-Clause) BSD License and Revised (3-Clause) BSD License",510c01309a343457648600b590081e0d553796c3b24d003c7b7f512ff101cc6e
z26,,z26,"Ein Atari 2600 Emulator.","Ein Atari 2600 Emulator.","Atari, Emulation",DOS,"GNU General Public License, Version 2",e2817e0340a5611dac35da2231887969c023e8f561d51e29e21dbdbe0eb54d20
zboy,,zBoy,"GameBoy Classic Emulator.","GameBoy Classic Emulator.","Gameboy, Emulator",DOS,"GNU General Public License, Version 3",8953615001c7809de6e524cfe72460ef2a7d7745e63fc94818b814538890dc0d
zdir,,ZDir,"Ein winziger Verzeichnislister.","Zdir ist ein winziger DOS-Verzeichnislister. ZDir bestimmt automatisch, wie viele Spalten angezeigt werden sollen, es zeigt einen vollstÑndigen Baum an, die Farben waren vollstÑndig konfigurierbar, es funktionierte in jedem Textmodus, egal welcher Nicht-Standard, und es ist blitzschnell (in Assembler geschrieben). ZDir war als Shareware verfÅgbar und sehr beliebt, obwohl es nicht mehr sehr nÅtzlich ist, da es keine langen Dateinamen unterstÅtzt.","asm, Assembler, assembly, a86, dir",DOS,"GNU General Public License, v3",4d40f41fa61fa93ccda15bd7fc3739d9e307ff3e98b3ff7672cb00dd355acd82
zerofill,,Zerofill,"FÅllt freien Datenspeicher mit Nullen.","FÅllt leeren Speicherplatz auf DatentrÑgern mit Nullen auf. Hilft, den benutzten Speicher von virtuellen Maschinen und Festplattenkomprimierungssoftware zu reduzieren indem es nicht mehr existente Dateien einheitlich beschreibt.","DOS, clean drive, Festplattenputzprogramm",DOS,"GNU Lesser General Public License",f84321739a1eda704d77a00be07d07472760aae9c677b894c36ec211d6814bbb
zip,,zip,"Ein Packer Ñhnlich PKZIP.","Ein Packer Ñhnlich PKZIP.","FreeDOS, zip, infozip, pkzip","DOS, UNIX, MAC","Open Source, see License.",821ef922417996251d29f7930034d314859540624a0c072f8953d41c1dc5eea8
zmiy,,zmiy,"Ein Snake Spiel fÅr DOS und 8086.","Ein Snake Spiel fÅr DOS (8086, Ñhnlich Nibbles).","nibbles, snake, games, Spiele",DOS,"Simplified (2-Clause) BSD License",65b6a5921155eae12db342bc442ff2b9855ff9d3b905c14cb06e5d5fbfc6fa3f
zoo,,zoo,"Manipulieren von ZOO Archiven.","Manipulieren von ZOO Archiven.",zoo,FreeDOS,"Public Domain",45244672487c1044a7a900c7e004df2a2ceb6d3c71b8404fef46198ec8e5b5f9
zsnes,,Zsnes,"Ein Super Nintendo Emulator.","Ein Super Nintendo Emulator.","Nintendo, Emulator","DOS, GNU/Linux, Windows","GNU General Public License, Version 2",381be8475d85ef732fd01b6f85a25f2257866963276a1fc32de2ce3aea3c778a
